ANYO;MES;COD_PROV;DESC_PROV;COD_MUN;DESC_MUN;COD_NIVEL;DESC_NIVEL;DEMANDANTES
2017;02;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;02;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;152;LLOCNOU DE LA CORONA;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;02;46;VALENCIA;152;LLOCNOU DE LA CORONA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;7
2017;02;46;VALENCIA;152;LLOCNOU DE LA CORONA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;02;46;VALENCIA;152;LLOCNOU DE LA CORONA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;46;VALENCIA;152;LLOCNOU DE LA CORONA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;12;ESTUDIOS PRIMARIOS COMPLETOS;0
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;23
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;7
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;32;ENSEÑANZAS DE BACHILLERATO;0
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);0
2017;02;46;VALENCIA;153;LLOCNOU DE SANT JERONI;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;02;46;VALENCIA;154;LLANERA DE RANES;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;02;46;VALENCIA;154;LLANERA DE RANES;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;02;46;VALENCIA;154;LLANERA DE RANES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;44
2017;02;46;VALENCIA;154;LLANERA DE RANES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;22
2017;02;46;VALENCIA;154;LLANERA DE RANES;32;ENSEÑANZAS DE BACHILLERATO;4
2017;02;46;VALENCIA;154;LLANERA DE RANES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;9
2017;02;46;VALENCIA;154;LLANERA DE RANES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;02;46;VALENCIA;154;LLANERA DE RANES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;02;46;VALENCIA;154;LLANERA DE RANES;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;02;46;VALENCIA;154;LLANERA DE RANES;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;02;46;VALENCIA;154;LLANERA DE RANES;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;155;LLAURI;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;02;46;VALENCIA;155;LLAURI;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;02;46;VALENCIA;155;LLAURI;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;155;LLAURI;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;47
2017;02;46;VALENCIA;155;LLAURI;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;14
2017;02;46;VALENCIA;155;LLAURI;32;ENSEÑANZAS DE BACHILLERATO;1
2017;02;46;VALENCIA;155;LLAURI;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;02;46;VALENCIA;155;LLAURI;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;1
2017;02;46;VALENCIA;155;LLAURI;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;6
2017;02;46;VALENCIA;155;LLAURI;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);2
2017;02;46;VALENCIA;155;LLAURI;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;02;46;VALENCIA;155;LLAURI;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;155;LLAURI;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;2
2017;02;46;VALENCIA;156;LLOMBAI;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;02;46;VALENCIA;156;LLOMBAI;12;ESTUDIOS PRIMARIOS COMPLETOS;35
2017;02;46;VALENCIA;156;LLOMBAI;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;156;LLOMBAI;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;78
2017;02;46;VALENCIA;156;LLOMBAI;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;27
2017;02;46;VALENCIA;156;LLOMBAI;32;ENSEÑANZAS DE BACHILLERATO;6
2017;02;46;VALENCIA;156;LLOMBAI;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;16
2017;02;46;VALENCIA;156;LLOMBAI;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;19
2017;02;46;VALENCIA;156;LLOMBAI;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;02;46;VALENCIA;156;LLOMBAI;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;156;LLOMBAI;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;156;LLOMBAI;80;SIN ESTUDIOS;3
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);12;ESTUDIOS PRIMARIOS COMPLETOS;9
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;128
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;59
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);32;ENSEÑANZAS DE BACHILLERATO;7
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;16
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;13
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);2
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;157;LLOSA DE RANES (LA);60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;02;46;VALENCIA;158;MACASTRE;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;46;VALENCIA;158;MACASTRE;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;02;46;VALENCIA;158;MACASTRE;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;68
2017;02;46;VALENCIA;158;MACASTRE;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;25
2017;02;46;VALENCIA;158;MACASTRE;32;ENSEÑANZAS DE BACHILLERATO;5
2017;02;46;VALENCIA;158;MACASTRE;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;02;46;VALENCIA;158;MACASTRE;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;02;46;VALENCIA;158;MACASTRE;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;02;46;VALENCIA;158;MACASTRE;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);4
2017;02;46;VALENCIA;158;MACASTRE;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;02;46;VALENCIA;158;MACASTRE;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;159;MANISES;11;ESTUDIOS PRIMARIOS INCOMPLETOS;97
2017;02;46;VALENCIA;159;MANISES;12;ESTUDIOS PRIMARIOS COMPLETOS;87
2017;02;46;VALENCIA;159;MANISES;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;25
2017;02;46;VALENCIA;159;MANISES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1437
2017;02;46;VALENCIA;159;MANISES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;781
2017;02;46;VALENCIA;159;MANISES;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;02;46;VALENCIA;159;MANISES;32;ENSEÑANZAS DE BACHILLERATO;157
2017;02;46;VALENCIA;159;MANISES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;209
2017;02;46;VALENCIA;159;MANISES;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;1
2017;02;46;VALENCIA;159;MANISES;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;02;46;VALENCIA;159;MANISES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;149
2017;02;46;VALENCIA;159;MANISES;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;2
2017;02;46;VALENCIA;159;MANISES;53;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA FORMACIÓN PROFESIONAL DE GRADO SUPERIOR PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;02;46;VALENCIA;159;MANISES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);51
2017;02;46;VALENCIA;159;MANISES;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);49
2017;02;46;VALENCIA;159;MANISES;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;19
2017;02;46;VALENCIA;159;MANISES;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;6
2017;02;46;VALENCIA;159;MANISES;80;SIN ESTUDIOS;38
2017;02;46;VALENCIA;160;MANUEL;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;02;46;VALENCIA;160;MANUEL;12;ESTUDIOS PRIMARIOS COMPLETOS;4
2017;02;46;VALENCIA;160;MANUEL;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;02;46;VALENCIA;160;MANUEL;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;93
2017;02;46;VALENCIA;160;MANUEL;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;26
2017;02;46;VALENCIA;160;MANUEL;32;ENSEÑANZAS DE BACHILLERATO;5
2017;02;46;VALENCIA;160;MANUEL;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;9
2017;02;46;VALENCIA;160;MANUEL;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;13
2017;02;46;VALENCIA;160;MANUEL;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);7
2017;02;46;VALENCIA;160;MANUEL;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);4
2017;02;46;VALENCIA;160;MANUEL;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;2
2017;02;46;VALENCIA;160;MANUEL;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;02;46;VALENCIA;160;MANUEL;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;161;MARINES;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;02;46;VALENCIA;161;MARINES;12;ESTUDIOS PRIMARIOS COMPLETOS;25
2017;02;46;VALENCIA;161;MARINES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;46
2017;02;46;VALENCIA;161;MARINES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;33
2017;02;46;VALENCIA;161;MARINES;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;46;VALENCIA;161;MARINES;32;ENSEÑANZAS DE BACHILLERATO;11
2017;02;46;VALENCIA;161;MARINES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;18
2017;02;46;VALENCIA;161;MARINES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;11
2017;02;46;VALENCIA;161;MARINES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;02;46;VALENCIA;161;MARINES;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);4
2017;02;46;VALENCIA;161;MARINES;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;161;MARINES;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;46;VALENCIA;162;MASALAVES;11;ESTUDIOS PRIMARIOS INCOMPLETOS;8
2017;02;46;VALENCIA;162;MASALAVES;12;ESTUDIOS PRIMARIOS COMPLETOS;27
2017;02;46;VALENCIA;162;MASALAVES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;66
2017;02;46;VALENCIA;162;MASALAVES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;28
2017;02;46;VALENCIA;162;MASALAVES;32;ENSEÑANZAS DE BACHILLERATO;3
2017;02;46;VALENCIA;162;MASALAVES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;6
2017;02;46;VALENCIA;162;MASALAVES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;02;46;VALENCIA;162;MASALAVES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;02;46;VALENCIA;162;MASALAVES;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);0
2017;02;46;VALENCIA;162;MASALAVES;80;SIN ESTUDIOS;1
2017;02;46;VALENCIA;163;MASSALFASSAR;11;ESTUDIOS PRIMARIOS INCOMPLETOS;4
2017;02;46;VALENCIA;163;MASSALFASSAR;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;02;46;VALENCIA;163;MASSALFASSAR;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;70
2017;02;46;VALENCIA;163;MASSALFASSAR;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;42
2017;02;46;VALENCIA;163;MASSALFASSAR;32;ENSEÑANZAS DE BACHILLERATO;13
2017;02;46;VALENCIA;163;MASSALFASSAR;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;14
2017;02;46;VALENCIA;163;MASSALFASSAR;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;02;46;VALENCIA;163;MASSALFASSAR;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;14
2017;02;46;VALENCIA;163;MASSALFASSAR;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;1
2017;02;46;VALENCIA;163;MASSALFASSAR;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);6
2017;02;46;VALENCIA;163;MASSALFASSAR;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);10
2017;02;46;VALENCIA;163;MASSALFASSAR;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;46;VALENCIA;163;MASSALFASSAR;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;02;46;VALENCIA;163;MASSALFASSAR;80;SIN ESTUDIOS;2
2017;02;46;VALENCIA;164;MASSAMAGRELL;11;ESTUDIOS PRIMARIOS INCOMPLETOS;22
2017;02;46;VALENCIA;164;MASSAMAGRELL;12;ESTUDIOS PRIMARIOS COMPLETOS;31
2017;02;46;VALENCIA;164;MASSAMAGRELL;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;4
2017;02;46;VALENCIA;164;MASSAMAGRELL;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;694
2017;02;46;VALENCIA;164;MASSAMAGRELL;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;257
2017;02;46;VALENCIA;164;MASSAMAGRELL;32;ENSEÑANZAS DE BACHILLERATO;52
2017;02;46;VALENCIA;164;MASSAMAGRELL;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;77
2017;02;46;VALENCIA;164;MASSAMAGRELL;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;56
2017;02;46;VALENCIA;164;MASSAMAGRELL;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);32
